zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
27510,35.91147,-79.08211,Carrboro,NC,North Carolina,TRUE,,14131,1706,37135,Orange,"{""37135"": 100}",Orange,37135,FALSE,FALSE,America/New_York
27511,35.76324,-78.78437,Cary,NC,North Carolina,TRUE,,32880,1082,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27513,35.80269,-78.80159,Cary,NC,North Carolina,TRUE,,47195,1111.5,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27514,35.96776,-79.04406,Chapel Hill,NC,North Carolina,TRUE,,32149,632.9,37135,Orange,"{""37135"": 100}",Orange,37135,FALSE,FALSE,America/New_York
27516,35.91239,-79.15156,Chapel Hill,NC,North Carolina,TRUE,,44697,184.6,37135,Orange,"{""37135"": 83.47, ""37037"": 16.53}",Orange|Chatham,37135|37037,FALSE,FALSE,America/New_York
27517,35.84389,-79.03186,Chapel Hill,NC,North Carolina,TRUE,,27761,233,37037,Chatham,"{""37037"": 61.14, ""37135"": 21.46, ""37063"": 17.4}",Chatham|Orange|Durham,37037|37135|37063,FALSE,FALSE,America/New_York
27518,35.72927,-78.7736,Cary,NC,North Carolina,TRUE,,19102,745.2,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27519,35.80815,-78.88711,Cary,NC,North Carolina,TRUE,,66046,1144,37183,Wake,"{""37183"": 91.86, ""37037"": 8.14}",Wake|Chatham,37183|37037,FALSE,FALSE,America/New_York
27520,35.61274,-78.47075,Clayton,NC,North Carolina,TRUE,,46059,251.3,37101,Johnston,"{""37101"": 95.9, ""37183"": 4.1}",Johnston|Wake,37101|37183,FALSE,FALSE,America/New_York
27521,35.41298,-78.65847,Coats,NC,North Carolina,TRUE,,6909,102.6,37085,Harnett,"{""37085"": 100}",Harnett,37085,FALSE,FALSE,America/New_York
27522,36.10565,-78.67676,Creedmoor,NC,North Carolina,TRUE,,12308,65.7,37077,Granville,"{""37077"": 84.25, ""37183"": 15.75}",Granville|Wake,37077|37183,FALSE,FALSE,America/New_York
27523,35.77102,-78.95367,Apex,NC,North Carolina,TRUE,,16802,168.3,37037,Chatham,"{""37037"": 70.4, ""37183"": 29.6}",Chatham|Wake,37037|37183,FALSE,FALSE,America/New_York
27524,35.39392,-78.37948,Four Oaks,NC,North Carolina,TRUE,,13976,40.1,37101,Johnston,"{""37101"": 92.07, ""37191"": 7.93}",Johnston|Wayne,37101|37191,FALSE,FALSE,America/New_York
27525,36.11721,-78.46997,Franklinton,NC,North Carolina,TRUE,,15124,62.2,37069,Franklin,"{""37069"": 72.16, ""37077"": 27.84}",Franklin|Granville,37069|37077,FALSE,FALSE,America/New_York
27526,35.54179,-78.8274,Fuquay Varina,NC,North Carolina,TRUE,,56866,223.7,37085,Harnett,"{""37085"": 59.64, ""37183"": 40.36}",Harnett|Wake,37085|37183,FALSE,FALSE,America/New_York
27527,35.65767,-78.38336,Clayton,NC,North Carolina,TRUE,,34321,300.6,37101,Johnston,"{""37101"": 100}",Johnston,37101,FALSE,FALSE,America/New_York
27529,35.65048,-78.58167,Garner,NC,North Carolina,TRUE,,53223,356.2,37183,Wake,"{""37183"": 66.54, ""37101"": 33.46}",Wake|Johnston,37183|37101,FALSE,FALSE,America/New_York
27530,35.36825,-78.07511,Goldsboro,NC,North Carolina,TRUE,,37447,135.7,37191,Wayne,"{""37191"": 100}",Wayne,37191,FALSE,FALSE,America/New_York
27531,35.34362,-77.96743,Goldsboro,NC,North Carolina,TRUE,,642,71.3,37191,Wayne,"{""37191"": 100}",Wayne,37191,FALSE,FALSE,America/New_York
27533,35.38746,-78.03896,Goldsboro,NC,North Carolina,TRUE,,216,553.5,37191,Wayne,"{""37191"": 100}",Wayne,37191,FALSE,FALSE,America/New_York
27534,35.37153,-77.90646,Goldsboro,NC,North Carolina,TRUE,,30742,162.5,37191,Wayne,"{""37191"": 99.22, ""37079"": 0.78}",Wayne|Greene,37191|37079,FALSE,FALSE,America/New_York
27536,36.32645,-78.40754,Henderson,NC,North Carolina,TRUE,,15383,491,37181,Vance,"{""37181"": 100}",Vance,37181,FALSE,FALSE,America/New_York
27537,36.35343,-78.38887,Henderson,NC,North Carolina,TRUE,,23698,49.3,37181,Vance,"{""37181"": 88.38, ""37069"": 7.61, ""37185"": 4.01}",Vance|Franklin|Warren,37181|37069|37185,FALSE,FALSE,America/New_York
27539,35.67713,-78.81269,Apex,NC,North Carolina,TRUE,,27212,338.9,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27540,35.6103,-78.87332,Holly Springs,NC,North Carolina,TRUE,,44843,360.8,37183,Wake,"{""37183"": 73.0, ""37085"": 19.92, ""37037"": 7.08}",Wake|Harnett|Chatham,37183|37085|37037,FALSE,FALSE,America/New_York
27541,36.26176,-79.0866,Hurdle Mills,NC,North Carolina,TRUE,,3522,19.6,37145,Person,"{""37145"": 68.12, ""37135"": 31.51, ""37033"": 0.37}",Person|Orange|Caswell,37145|37135|37033,FALSE,FALSE,America/New_York
27542,35.61776,-78.1377,Kenly,NC,North Carolina,TRUE,,9610,41.2,37101,Johnston,"{""37101"": 63.32, ""37195"": 28.51, ""37191"": 8.17}",Johnston|Wilson|Wayne,37101|37195|37191,FALSE,FALSE,America/New_York
27544,36.20018,-78.44097,Kittrell,NC,North Carolina,TRUE,,4319,27.7,37181,Vance,"{""37181"": 50.9, ""37069"": 29.73, ""37077"": 19.37}",Vance|Franklin|Granville,37181|37069|37077,FALSE,FALSE,America/New_York
27545,35.78513,-78.48045,Knightdale,NC,North Carolina,TRUE,,32684,398.8,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27546,35.38458,-78.86626,Lillington,NC,North Carolina,TRUE,,20534,64.7,37085,Harnett,"{""37085"": 100}",Harnett,37085,FALSE,FALSE,America/New_York
27549,36.10439,-78.24282,Louisburg,NC,North Carolina,TRUE,,25193,42,37069,Franklin,"{""37069"": 100}",Franklin,37069,FALSE,FALSE,America/New_York
27551,36.43339,-78.05231,Macon,NC,North Carolina,TRUE,,1962,9.2,37185,Warren,"{""37185"": 100}",Warren,37185,FALSE,FALSE,America/New_York
27553,36.48047,-78.30643,Manson,NC,North Carolina,TRUE,,1613,16.1,37185,Warren,"{""37185"": 58.84, ""37181"": 41.16}",Warren|Vance,37185|37181,FALSE,FALSE,America/New_York
27555,35.56242,-78.20353,Micro,NC,North Carolina,TRUE,,477,439.2,37101,Johnston,"{""37101"": 100}",Johnston,37101,FALSE,FALSE,America/New_York
27556,36.39869,-78.31294,Middleburg,NC,North Carolina,TRUE,,225,41.3,37181,Vance,"{""37181"": 100}",Vance,37181,FALSE,FALSE,America/New_York
27557,35.77941,-78.2,Middlesex,NC,North Carolina,TRUE,,8498,48.9,37127,Nash,"{""37127"": 64.63, ""37101"": 32.3, ""37195"": 2.82, ""37069"": 0.25}",Nash|Johnston|Wilson|Franklin,37127|37101|37195|37069,FALSE,FALSE,America/New_York
27559,35.6299,-79.0973,Moncure,NC,North Carolina,TRUE,,2199,16.8,37037,Chatham,"{""37037"": 100}",Chatham,37037,FALSE,FALSE,America/New_York
27560,35.85845,-78.82544,Morrisville,NC,North Carolina,TRUE,,38567,543.2,37183,Wake,"{""37183"": 87.12, ""37063"": 12.88}",Wake|Durham,37183|37063,FALSE,FALSE,America/New_York
27562,35.64157,-78.98141,New Hill,NC,North Carolina,TRUE,,4345,30.9,37037,Chatham,"{""37037"": 60.03, ""37183"": 39.97}",Chatham|Wake,37037|37183,FALSE,FALSE,America/New_York
27563,36.4312,-78.23343,Norlina,NC,North Carolina,TRUE,,5689,30.8,37185,Warren,"{""37185"": 97.02, ""37181"": 2.98}",Warren|Vance,37185|37181,FALSE,FALSE,America/New_York
27565,36.36203,-78.64604,Oxford,NC,North Carolina,TRUE,,25938,31.4,37077,Granville,"{""37077"": 94.74, ""37181"": 4.03, ""37145"": 1.23}",Granville|Vance|Person,37077|37181|37145,FALSE,FALSE,America/New_York
27568,35.51132,-78.24299,Pine Level,NC,North Carolina,TRUE,,1509,479.7,37101,Johnston,"{""37101"": 100}",Johnston,37101,FALSE,FALSE,America/New_York
27569,35.43306,-78.17432,Princeton,NC,North Carolina,TRUE,,8963,43.2,37101,Johnston,"{""37101"": 79.02, ""37191"": 20.98}",Johnston|Wayne,37101|37191,FALSE,FALSE,America/New_York
27570,36.43861,-78.23662,Ridgeway,NC,North Carolina,TRUE,,0,0,37185,Warren,"{""37185"": 100}",Warren,37185,FALSE,FALSE,America/New_York
27571,35.92151,-78.4647,Rolesville,NC,North Carolina,TRUE,,8492,673.3,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27572,36.24872,-78.88045,Rougemont,NC,North Carolina,TRUE,,6857,24.9,37145,Person,"{""37145"": 35.78, ""37063"": 24.48, ""37135"": 23.55, ""37077"": 16.19}",Person|Durham|Orange|Granville,37145|37063|37135|37077,FALSE,FALSE,America/New_York
27573,36.3978,-78.97476,Roxboro,NC,North Carolina,TRUE,,11664,260.2,37145,Person,"{""37145"": 100}",Person,37145,FALSE,FALSE,America/New_York
27574,36.43166,-78.94147,Roxboro,NC,North Carolina,TRUE,,14693,29.6,37145,Person,"{""37145"": 97.36, ""37077"": 2.64}",Person|Granville,37145|37077,FALSE,FALSE,America/New_York
27576,35.58297,-78.25776,Selma,NC,North Carolina,TRUE,,20011,95,37101,Johnston,"{""37101"": 100}",Johnston,37101,FALSE,FALSE,America/New_York
27577,35.49166,-78.3446,Smithfield,NC,North Carolina,TRUE,,26778,99.7,37101,Johnston,"{""37101"": 100}",Johnston,37101,FALSE,FALSE,America/New_York
27581,36.20155,-78.73355,Stem,NC,North Carolina,TRUE,,3774,40.3,37077,Granville,"{""37077"": 100}",Granville,37077,FALSE,FALSE,America/New_York
27582,36.44736,-78.5691,Stovall,NC,North Carolina,TRUE,,358,136.3,37077,Granville,"{""37077"": 100}",Granville,37077,FALSE,FALSE,America/New_York
27583,36.29723,-78.93153,Timberlake,NC,North Carolina,TRUE,,6935,54.4,37145,Person,"{""37145"": 95.8, ""37135"": 2.88, ""37063"": 1.32}",Person|Orange|Durham,37145|37135|37063,FALSE,FALSE,America/New_York
27584,36.4934,-78.44601,Townsville,NC,North Carolina,TRUE,,173,15.1,37181,Vance,"{""37181"": 100}",Vance,37181,FALSE,FALSE,America/New_York
27587,35.98098,-78.54963,Wake Forest,NC,North Carolina,TRUE,,78666,289,37183,Wake,"{""37183"": 88.25, ""37077"": 9.18, ""37069"": 2.57}",Wake|Granville|Franklin,37183|37077|37069,FALSE,FALSE,America/New_York
27589,36.33461,-78.12819,Warrenton,NC,North Carolina,TRUE,,6412,14.6,37185,Warren,"{""37185"": 96.36, ""37069"": 3.64}",Warren|Franklin,37185|37069,FALSE,FALSE,America/New_York
27591,35.7859,-78.38638,Wendell,NC,North Carolina,TRUE,,25877,149.9,37183,Wake,"{""37183"": 69.75, ""37101"": 30.25}",Wake|Johnston,37183|37101,FALSE,FALSE,America/New_York
27592,35.55922,-78.67164,Willow Spring,NC,North Carolina,TRUE,,19011,187.1,37183,Wake,"{""37183"": 60.21, ""37101"": 39.25, ""37085"": 0.54}",Wake|Johnston|Harnett,37183|37101|37085,FALSE,FALSE,America/New_York
27593,35.58579,-78.36231,Wilsons Mills,NC,North Carolina,TRUE,,0,0,37101,Johnston,"{""37101"": 100}",Johnston,37101,FALSE,FALSE,America/New_York
27594,36.47294,-78.16622,Wise,NC,North Carolina,TRUE,,80,22.5,37185,Warren,"{""37185"": 100}",Warren,37185,FALSE,FALSE,America/New_York
27596,36.00906,-78.44448,Youngsville,NC,North Carolina,TRUE,,18806,137.5,37069,Franklin,"{""37069"": 90.88, ""37183"": 5.86, ""37077"": 3.26}",Franklin|Wake|Granville,37069|37183|37077,FALSE,FALSE,America/New_York
27597,35.84034,-78.30303,Zebulon,NC,North Carolina,TRUE,,27962,91.1,37183,Wake,"{""37183"": 42.2, ""37069"": 28.46, ""37101"": 22.91, ""37127"": 6.43}",Wake|Franklin|Johnston|Nash,37183|37069|37101|37127,FALSE,FALSE,America/New_York
27599,35.90394,-79.05234,Chapel Hill,NC,North Carolina,TRUE,,0,0,37135,Orange,"{""37135"": 100}",Orange,37135,FALSE,FALSE,America/New_York
27601,35.7737,-78.63453,Raleigh,NC,North Carolina,TRUE,,10801,2293.3,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27603,35.66408,-78.66186,Raleigh,NC,North Carolina,TRUE,,53535,402.1,37183,Wake,"{""37183"": 95.39, ""37101"": 4.61}",Wake|Johnston,37183|37101,FALSE,FALSE,America/New_York
27604,35.82011,-78.56369,Raleigh,NC,North Carolina,TRUE,,43924,886.6,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27605,35.79046,-78.65452,Raleigh,NC,North Carolina,TRUE,,6085,2294.9,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27606,35.73991,-78.71833,Raleigh,NC,North Carolina,TRUE,,45546,718.8,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27607,35.82145,-78.72697,Raleigh,NC,North Carolina,TRUE,,26026,578.4,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27608,35.81004,-78.64815,Raleigh,NC,North Carolina,TRUE,,12069,1350.6,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27609,35.8437,-78.63282,Raleigh,NC,North Carolina,TRUE,,35038,1236.4,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27610,35.7435,-78.54644,Raleigh,NC,North Carolina,TRUE,,81219,694.5,37183,Wake,"{""37183"": 99.81, ""37101"": 0.19}",Wake|Johnston,37183|37101,FALSE,FALSE,America/New_York
27612,35.85034,-78.70387,Raleigh,NC,North Carolina,TRUE,,39546,919.5,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27613,35.92633,-78.71183,Raleigh,NC,North Carolina,TRUE,,44575,674.9,37183,Wake,"{""37183"": 83.69, ""37063"": 16.31}",Wake|Durham,37183|37063,FALSE,FALSE,America/New_York
27614,35.94739,-78.62059,Raleigh,NC,North Carolina,TRUE,,33609,467.9,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27615,35.89772,-78.636,Raleigh,NC,North Carolina,TRUE,,46182,943.6,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27616,35.86735,-78.53792,Raleigh,NC,North Carolina,TRUE,,57599,988.7,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27617,35.90723,-78.77221,Raleigh,NC,North Carolina,TRUE,,19202,896.3,37183,Wake,"{""37183"": 97.55, ""37063"": 2.45}",Wake|Durham,37183|37063,FALSE,FALSE,America/New_York
27695,35.78558,-78.679,Raleigh,NC,North Carolina,TRUE,,2164,3298.3,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27697,35.7788,-78.62297,Raleigh,NC,North Carolina,TRUE,,0,0,37183,Wake,"{""37183"": 100}",Wake,37183,FALSE,FALSE,America/New_York
27701,35.99858,-78.89872,Durham,NC,North Carolina,TRUE,,24380,1793.2,37063,Durham,"{""37063"": 100}",Durham,37063,FALSE,FALSE,America/New_York
27703,35.96299,-78.80452,Durham,NC,North Carolina,TRUE,,60483,475.9,37063,Durham,"{""37063"": 99.38, ""37183"": 0.62}",Durham|Wake,37063|37183,FALSE,FALSE,America/New_York
27704,36.04088,-78.83007,Durham,NC,North Carolina,TRUE,,41966,391.1,37063,Durham,"{""37063"": 100}",Durham,37063,FALSE,FALSE,America/New_York
27705,36.0259,-78.98046,Durham,NC,North Carolina,TRUE,,46880,430.3,37063,Durham,"{""37063"": 53.04, ""37135"": 46.96}",Durham|Orange,37063|37135,FALSE,FALSE,America/New_York
27707,35.95463,-78.95451,Durham,NC,North Carolina,TRUE,,50696,945.3,37063,Durham,"{""37063"": 91.45, ""37135"": 8.55}",Durham|Orange,37063|37135,FALSE,FALSE,America/New_York
27708,36.00009,-78.94305,Durham,NC,North Carolina,TRUE,,3209,2844.9,37063,Durham,"{""37063"": 100}",Durham,37063,FALSE,FALSE,America/New_York
27709,35.91441,-78.86666,Durham,NC,North Carolina,TRUE,,0,0,37063,Durham,"{""37063"": 100}",Durham,37063,FALSE,FALSE,America/New_York
27712,36.09606,-78.90481,Durham,NC,North Carolina,TRUE,,23150,269,37063,Durham,"{""37063"": 98.31, ""37135"": 1.69}",Durham|Orange,37063|37135,FALSE,FALSE,America/New_York
27713,35.88401,-78.936,Durham,NC,North Carolina,TRUE,,57157,624.2,37063,Durham,"{""37063"": 66.07, ""37037"": 33.42, ""37183"": 0.51}",Durham|Chatham|Wake,37063|37037|37183,FALSE,FALSE,America/New_York
27801,35.91209,-77.73656,Rocky Mount,NC,North Carolina,TRUE,,19356,111.9,37065,Edgecombe,"{""37065"": 100}",Edgecombe,37065,FALSE,FALSE,America/New_York
27803,35.89627,-77.85407,Rocky Mount,NC,North Carolina,TRUE,,18991,174.9,37127,Nash,"{""37127"": 84.98, ""37195"": 9.29, ""37065"": 5.73}",Nash|Wilson|Edgecombe,37127|37195|37065,FALSE,FALSE,America/New_York
27804,35.98958,-77.84778,Rocky Mount,NC,North Carolina,TRUE,,29646,265.9,37127,Nash,"{""37127"": 100}",Nash,37127,FALSE,FALSE,America/New_York
27805,36.20863,-77.08861,Aulander,NC,North Carolina,TRUE,,3321,11.8,37015,Bertie,"{""37015"": 60.76, ""37091"": 39.24}",Bertie|Hertford,37015|37091,FALSE,FALSE,America/New_York
27806,35.29713,-76.76264,Aurora,NC,North Carolina,TRUE,,2248,6.4,37013,Beaufort,"{""37013"": 100}",Beaufort,37013,FALSE,FALSE,America/New_York
27807,35.80915,-78.0917,Bailey,NC,North Carolina,TRUE,,6137,49.2,37127,Nash,"{""37127"": 92.99, ""37195"": 7.01}",Nash|Wilson,37127|37195,FALSE,FALSE,America/New_York
27808,35.47228,-76.76494,Bath,NC,North Carolina,TRUE,,2208,18.5,37013,Beaufort,"{""37013"": 100}",Beaufort,37013,FALSE,FALSE,America/New_York
27809,36.01932,-77.74085,Battleboro,NC,North Carolina,TRUE,,4209,21.2,37065,Edgecombe,"{""37065"": 62.78, ""37127"": 37.22}",Edgecombe|Nash,37065|37127,FALSE,FALSE,America/New_York
27810,35.58637,-76.49706,Belhaven,NC,North Carolina,TRUE,,3736,7.1,37095,Hyde,"{""37095"": 60.22, ""37013"": 39.78}",Hyde|Beaufort,37095|37013,FALSE,FALSE,America/New_York
27812,35.80506,-77.37616,Bethel,NC,North Carolina,TRUE,,2232,14.7,37147,Pitt,"{""37147"": 65.16, ""37065"": 26.54, ""37117"": 8.3}",Pitt|Edgecombe|Martin,37147|37065|37117,FALSE,FALSE,America/New_York
27813,35.63083,-77.93587,Black Creek,NC,North Carolina,TRUE,,735,257.9,37195,Wilson,"{""37195"": 100}",Wilson,37195,FALSE,FALSE,America/New_York
27814,35.37987,-76.93513,Blounts Creek,NC,North Carolina,TRUE,,1685,8.5,37013,Beaufort,"{""37013"": 100}",Beaufort,37013,FALSE,FALSE,America/New_York
27815,35.92473,-77.69304,Rocky Mount,NC,North Carolina,TRUE,,0,0,37065,Edgecombe,"{""37065"": 100}",Edgecombe,37065,FALSE,FALSE,America/New_York
27816,36.10732,-78.07245,Castalia,NC,North Carolina,TRUE,,3199,19,37069,Franklin,"{""37069"": 51.81, ""37127"": 48.19}",Franklin|Nash,37069|37127,FALSE,FALSE,America/New_York
27817,35.4506,-77.0825,Chocowinity,NC,North Carolina,TRUE,,7285,27.9,37013,Beaufort,"{""37013"": 100}",Beaufort,37013,FALSE,FALSE,America/New_York
27818,36.50275,-77.01394,Como,NC,North Carolina,TRUE,,1189,7.5,37091,Hertford,"{""37091"": 100}",Hertford,37091,FALSE,FALSE,America/New_York
27819,35.81412,-77.45731,Conetoe,NC,North Carolina,TRUE,,671,186.3,37065,Edgecombe,"{""37065"": 100}",Edgecombe,37065,FALSE,FALSE,America/New_York
27820,36.4154,-77.24431,Conway,NC,North Carolina,TRUE,,2276,15.4,37131,Northampton,"{""37131"": 100}",Northampton,37131,FALSE,FALSE,America/New_York
27821,35.3237,-76.87392,Edward,NC,North Carolina,TRUE,,40,2.4,37013,Beaufort,"{""37013"": 100}",Beaufort,37013,FALSE,FALSE,America/New_York
27822,35.80402,-77.83868,Elm City,NC,North Carolina,TRUE,,7870,34.7,37195,Wilson,"{""37195"": 74.63, ""37127"": 16.58, ""37065"": 8.79}",Wilson|Nash|Edgecombe,37195|37127|37065,FALSE,FALSE,America/New_York
27823,36.20616,-77.71685,Enfield,NC,North Carolina,TRUE,,6786,14.3,37083,Halifax,"{""37083"": 100}",Halifax,37083,FALSE,FALSE,America/New_York
27824,35.55688,-76.02105,Engelhard,NC,North Carolina,TRUE,,1445,3.4,37095,Hyde,"{""37095"": 100}",Hyde,37095,FALSE,FALSE,America/New_York
27825,35.83527,-77.17152,Everetts,NC,North Carolina,TRUE,,85,88.2,37117,Martin,"{""37117"": 100}",Martin,37117,FALSE,FALSE,America/New_York
27826,35.58988,-76.2521,Fairfield,NC,North Carolina,TRUE,,1116,2.7,37095,Hyde,"{""37095"": 73.93, ""37177"": 26.07}",Hyde|Tyrrell,37095|37177,FALSE,FALSE,America/New_York
27827,35.69823,-77.51224,Falkland,NC,North Carolina,TRUE,,122,246.1,37147,Pitt,"{""37147"": 100}",Pitt,37147,FALSE,FALSE,America/New_York
27828,35.58509,-77.58519,Farmville,NC,North Carolina,TRUE,,8978,43.7,37147,Pitt,"{""37147"": 68.58, ""37079"": 31.42}",Pitt|Greene,37147|37079,FALSE,FALSE,America/New_York
27829,35.69272,-77.61215,Fountain,NC,North Carolina,TRUE,,1387,11.6,37147,Pitt,"{""37147"": 63.4, ""37065"": 20.64, ""37195"": 15.96}",Pitt|Edgecombe|Wilson,37147|37065|37195,FALSE,FALSE,America/New_York
27830,35.55557,-77.95224,Fremont,NC,North Carolina,TRUE,,3867,25.6,37191,Wayne,"{""37191"": 89.43, ""37195"": 10.57}",Wayne|Wilson,37191|37195,FALSE,FALSE,America/New_York
27831,36.45614,-77.56574,Garysburg,NC,North Carolina,TRUE,,2522,15.6,37131,Northampton,"{""37131"": 100}",Northampton,37131,FALSE,FALSE,America/New_York
27832,36.51262,-77.72178,Gaston,NC,North Carolina,TRUE,,2505,29,37131,Northampton,"{""37131"": 100}",Northampton,37131,FALSE,FALSE,America/New_York
27834,35.6571,-77.37981,Greenville,NC,North Carolina,TRUE,,54547,120.8,37147,Pitt,"{""37147"": 96.27, ""37013"": 2.67, ""37065"": 1.06}",Pitt|Beaufort|Edgecombe,37147|37013|37065,FALSE,FALSE,America/New_York
27837,35.51606,-77.20892,Grimesland,NC,North Carolina,TRUE,,5931,38.9,37147,Pitt,"{""37147"": 96.92, ""37013"": 3.08}",Pitt|Beaufort,37147|37013,FALSE,FALSE,America/New_York
27839,36.28818,-77.55009,Halifax,NC,North Carolina,TRUE,,3807,10.5,37083,Halifax,"{""37083"": 100}",Halifax,37083,FALSE,FALSE,America/New_York
27840,35.9343,-77.23186,Hamilton,NC,North Carolina,TRUE,,231,16.1,37117,Martin,"{""37117"": 100}",Martin,37117,FALSE,FALSE,America/New_York
27841,35.90859,-77.27632,Hassell,NC,North Carolina,TRUE,,26,37.7,37117,Martin,"{""37117"": 100}",Martin,37117,FALSE,FALSE,America/New_York
27842,36.52458,-77.85593,Henrico,NC,North Carolina,TRUE,,1503,55.1,37131,Northampton,"{""37131"": 92.12, ""37185"": 7.88}",Northampton|Warren,37131|37185,FALSE,FALSE,America/New_York
27843,35.99332,-77.39509,Hobgood,NC,North Carolina,TRUE,,1011,6.4,37065,Edgecombe,"{""37065"": 34.53, ""37117"": 33.07, ""37083"": 32.4}",Edgecombe|Martin|Halifax,37065|37117|37083,FALSE,FALSE,America/New_York
27844,36.24555,-77.94945,Hollister,NC,North Carolina,TRUE,,3156,22.5,37083,Halifax,"{""37083"": 71.12, ""37185"": 20.68, ""37127"": 4.53, ""37069"": 3.67}",Halifax|Warren|Nash|Franklin,37083|37185|37127|37069,FALSE,FALSE,America/New_York
27845,36.37403,-77.43331,Jackson,NC,North Carolina,TRUE,,2477,9.8,37131,Northampton,"{""37131"": 100}",Northampton,37131,FALSE,FALSE,America/New_York
